"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_2.0"	"LEM"	"Neotoma2"	28077	52093	"Lehmilampi"	63.61667	29.1	98	"Europe"	"Lake"	"Raw"	32	"Neotoma_Cal yr BP"	3	28	5344	171.5	5316	"Small lake. Physiography: depression. Surrounding vegetation: pine and spruce."	"2004-01-01 00:00:00"	"Augustsson, A., Gaillard, M.J., Peltola, P., Mazier, F., Bergbäck, B. and Saarinen, T., 2013. Effects of land use and climate change on erosion intensity and sediment geochemistry at Lake Lehmilampi, Finland. The Holocene, 23(9), pp.1247-1259."	"https://doi.org/10.1177/0959683613484615"	"Augustsson, A., Peltola, P., Bergbäck, B., Saarinen, T. and Haltia-Hovi, E., 2010. Trace metal and geochemical variability during 5,500 years in the sediment of Lake Lehmilampi, Finland. Journal of Paleolimnology, 44(4), pp.1025-1038."	"https://doi.org/10.1007/s10933-010-9471-z"	"Haltia-Hovi, E., Nowaczyk, N. and Saarinen, T., 2010. Holocene palaeomagnetic secular variation recorded in multiple lake sediment cores from eastern Finland. Geophysical Journal International, 180(2), pp.609-622."	"https://doi.org/10.1111/j.1365-246X.2009.04456.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169577.1	"Google Earth"	NA
"LegacyPollen_2.0"	"ALDERHIB"	"Neotoma2"	28078	52095	"Alderhill Bottom"	50.92333	-1.71556	83	"Europe"	"Peat"	"Raw"	54	"Neotoma_Giesecke et al. 2014 (MADCAP)"	5	-50.7	2974.2	57.1	3024.9	"Mire. Physiography: open heath in low hilly area. Surrounding vegetation: softwood and hardwood plantations."	"2003-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BECKFOT2"	"Neotoma2"	28079	52097	"Beckford"	52.02917	-2.01806	42	"Europe"	"Peat"	"Raw"	38	"Neotoma_cal. yr BP"	4	440	2589.5	58.1	2149.5	"Peat bog under alluvium. Physiography: border of river Carrent Brook. Surrounding vegetation: cultivated fields."	"1978-01-09 00:00:00"	"Greig, J.R.A., and S.M. Colledge. 1988. The prehistoric and early medieval waterlogged plant remains from multi-period Beckford sites 5006 and 5007 (Worcestershire) and what they show of the surroundings then. Report 54/88, English Heritage Ancient Monuments Laboratory."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"WELT2"	"Neotoma2"	28080	52099	"Wellington Quarry"	52.11667	-2.73333	55	"Europe"	"Alluvial/Fluvial"	"Raw"	42	"AWI"	6	1371	5099	90.9	3728	"Palaeochannel. Physiography: floodplain of river Lugg. Surrounding vegetation: cultivated fields."	"1989-01-01 00:00:00"	"Greig, J.R.A. 2011. Prehistoric lime woods of Herefordshire; pollen and seeds from Welling quarry, Marden, Herefordshire. Pages 208 in R. Jackson and D. Miller, editors. Wellington quarry Herefordshire (1986-1996) Investigations of a landscape in the lower Lugg valley. WHEAS Monograph 1. Oxbow Books, Oxford, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"COOK2"	"Neotoma2"	28081	52101	"Cookley"	52.41583	-2.24083	44	"Europe"	"Peat"	"Raw"	82	"AWI"	12	612	10238	118.8	9626	"Peat overlain by sand. Physiography: in valley aluvium of river Stour. Surrounding vegetation: forest and cultivated fields."	"1978-01-01 00:00:00"	"Greig, J.R.A. 2020. The formation of the landscape of north-west Worcestershire, shown by a pollen diagram from Cookley, near Kidderminster. Unpublished report."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BIGLANDT"	"Neotoma2"	28082	52103	"Bigland Tarn"	54.23778	-2.99028	155	"Europe"	"Lake"	"Raw"	12	"AWI"	11	32.5	4542	410	4509.5	"Lake in bog. Physiography: kettle-hole in basin. Surrounding vegetation: forest and cultivated fields."	"2003-01-01 00:00:00"	"Barber, K., Brown, A., Langdon, P. and Hughes, P., 2013. Comparing and cross-validating lake and bog palaeoclimatic records: a review and a new 5,000 year chironomid-inferred temperature record from northern England. Journal of paleolimnology, 49(3), pp.497-512."	"https://doi.org/10.1007/s10933-012-9656-8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53137.12	"Google Earth"	NA
"LegacyPollen_2.0"	"240VC8C1"	"Neotoma2"	28083	52105	"Channel Area 240"	52.56861	1.8925	-30	"Europe"	"Marine"	"Raw"	7	"AWI"	2	8154	10958	467.3	2804	"Coastal North Sea. Physiography: coastal floodplain. Surrounding vegetation: coastal grassland and cultivated fields."	"2008-01-01 00:00:00"	"Grant, M.J. 2011. Apendix V: Pollen Analysis. Pages 36-45 in J. Russel, L. Tizzard, and D. DeLoecker, editors. Seabed Prehistory: Site Evaluation Techniques (Area 240), Wessex Archaeology edition. 2 volumes. Volume 70754.04. Synthesis: Appendices. Wessex Archaeology, Salisbury, United Kingdom."	"https://doi.org/10.5284/1008287"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"BASAMORA"	"Neotoma2"	28084	52107	"Basa de la Mora"	42.54556	0.32528	1914	"Europe"	"Lake"	"Raw"	140	"AWI"	22	-69.5	9930	71.9	9999.5	"Shallow glacial lake. Physiography: in the Cotiella Massif. Surrounding vegetation: subalpine meadows, Pinus uncinata forests, shrublands."	"2008-01-08 00:00:00"	"Pérez-Sanz, A., González-Sampériz, P., Moreno, A., Valero-Garcés, B., Gil-Romera, G., Rieradevall, M., Tarrats, P., Lasheras-Álvarez, L., Morellón, M., Belmonte, A. and Sancho, C., 2013. Holocene climate variability, vegetation dynamics and fire regime in the central Pyrenees: the Basa de la Mora sequence (NE Spain). Quaternary Science Reviews, 73, pp.149-169."	"https://doi.org/10.1016/j.quascirev.2013.05.010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48571.19	"Google Earth"	NA
"LegacyPollen_2.0"	"PORTALET"	"Neotoma2"	28085	52109	"El Portalet"	42.79873	-0.39943	1802	"Europe"	"Peat"	"Raw"	255	"AWI"	14	5295	13743	33.3	8448	"Peatbog. Physiography: small glacial cirque. Surrounding vegetation: alpine grassland, Vaccinium myrtillus."	"2000-01-01 00:00:00"	"Gil-Romera, G., González-Sampériz, P., Lasheras-Álvarez, L., Sevilla-Callejo, M., Moreno, A., Valero-Garcés, B., López-Merino, L., Carrión, J.S., Sanz, A.P., Aranbarri, J. and Fronce, E.G.P., 2014. Biomass-modulated fire dynamics during the last glacial–interglacial transition at the Central Pyrenees (Spain). Palaeogeography, Palaeoclimatology, Palaeoecology, 402, pp.113-124."	"https://doi.org/10.1016/j.palaeo.2014.03.015"	"González-Sampériz, P., Valero-Garcés, B.L., Moreno, A., Jalut, G., García-Ruiz, J.M., Martí-Bono, C., Delgado-Huertas, A., Navas, A., Otto, T. and Dedoubat, J.J., 2006. Climate variability in the Spanish Pyrenees during the last 30,000 yr revealed by the El Portalet sequence. Quaternary Research, 66(1), pp.38-52."	"https://doi.org/10.1016/j.yqres.2006.02.004"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BARROWMO"	"Neotoma2"	28086	52111	"Barrow Moor"	50.865	-1.64639	58	"Europe"	"Peat"	"Raw"	151	"AWI"	9	-55	4046	27.3	4101	"Mire. Physiography: valley mire. Surrounding vegetation: Quercus, Fagus, recent Pinus & Abies."	"2000-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	"Grant, M.J. and Edwards, M.E., 2008. Conserving idealized landscapes: past history, public perception and future management in the New Forest (UK). Vegetation History and Archaeobotany, 17(5), pp.551-562."	"https://doi.org/10.1007/s00334-007-0100-3"	"Grant, M.J., K.E. Barber, and P.D.M. Hughes. 2009. True Ancient Woodland? 10,000 years of continuous woodland cover at Mark Ash Wood, New Forest. Pages 215-233 in The Quaternary of the Solent Basin and West Sussex Raised Beaches, Quaternary Research Asso edition. London, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"CHURCHMO"	"Neotoma2"	28087	52113	"Church Moor"	50.86111	-1.65083	58	"Europe"	"Peat"	"Raw"	136	"AWI"	11	-64	10400	77.5	10464	"Mire. Physiography: valley mire. Surrounding vegetation: Quercus, Fagus, recent Pinus & Abies."	"2000-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	"Grant, M.J. and Edwards, M.E., 2008. Conserving idealized landscapes: past history, public perception and future management in the New Forest (UK). Vegetation History and Archaeobotany, 17(5), pp.551-562."	"https://doi.org/10.1007/s00334-007-0100-3"	"Grant, M.J., K.E. Barber, and P.D.M. Hughes. 2009. True Ancient Woodland? 10,000 years of continuous woodland cover at Mark Ash Wood, New Forest. Pages 215-233 in The Quaternary of the Solent Basin and West Sussex Raised Beaches, Quaternary Research Asso edition. London, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"GRITMANB"	"Neotoma2"	28088	52115	"Gritnam Bog"	50.85917	-1.59806	36	"Europe"	"Peat"	"Raw"	65	"AWI"	10	-64	4320	68.5	4384	"Bog in acient woodland. Physiography: Plateau gravels and headon beds. Surrounding vegetation: Quercus &amp; Fagus woodland, agriculture."	"2003-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	"Grant, M.J. and Edwards, M.E., 2008. Conserving idealized landscapes: past history, public perception and future management in the New Forest (UK). Vegetation History and Archaeobotany, 17(5), pp.551-562."	"https://doi.org/10.1007/s00334-007-0100-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"HIVEGARB"	"Neotoma2"	28089	52117	"Hive Garn Bottom"	50.93417	-1.72083	83	"Europe"	"Peat"	"Raw"	65	"AWI"	6	-68	6668	105.2	6736	"Mire. Physiography: valley mire in plateau gravels. Surrounding vegetation: heathland and silviculture plantations."	"2003-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"STEPHILB"	"Neotoma2"	28090	52119	"Stephill Bottom"	50.84639	-1.49722	13	"Europe"	"Peat"	"Raw"	52	"Neotoma_cal. yr BP"	3	-51.2	914.5	18.9	965.8	"Bog in heathland area. Physiography: Barton sand with plateau gravels. Surrounding vegetation: Salix swamp carr Betula shrubs, Frangula."	"2003-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"NOADSBOG"	"Neotoma2"	28091	52121	"The Noads Bog"	50.85389	-1.43583	20	"Europe"	"Peat"	"Raw"	66	"AWI"	10	-62	9667	149.7	9729	"Bog in heathland. Physiography: Plateau gravels and Barton sands. Surrounding vegetation: Quercus &amp; Fagus woodland, Tilia, Pinus."	"2003-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"RAKESBRB"	"Neotoma2"	28092	52123	"Rakes Brakes Bottom"	50.9125	-1.68556	72	"Europe"	"Peat"	"Raw"	64	"AWI"	8	-59	6702	107.3	6761	"Mire in heathland. Physiography: large valley mire. Surrounding vegetation: plantations and woodland."	"2002-01-01 00:00:00"	"Grant, M.J. 2005. The Palaeoecology of Human Impact in the New Forest. Doctoral dissertation. University of Southampson, Southampton, United Kingdom."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BOUNDCOP"	"Neotoma2"	28093	52125	"Boundless Copse Hindhead"	51.12083	-0.71583	175	"Europe"	"Peat"	"Raw"	24	"Neotoma_cal. yr BP"	5	595.4	1320	31.5	724.6	"Peat deposit. Physiography: valley with former streams. Surrounding vegetation: birch &amp; pine woodlands, grazing."	"2004-01-01 00:00:00"	"Thompson, S., Manning, A., Barnett, C., Chandlet, J., Grant, M.J., Leivers, M., Mepham, L., Norcott, D., Stevens, C.J. and Wyles, S.F., 2014. Late prehistoric settlement and post-medieval industrial activity on the route of the A3 Hindhead Improvement Scheme. Surrey Archaeological Collections, 98, pp.1-27."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
