"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"DALINURJIAN"	"Cao et al. (2013) / Zhou et al. (2022)"	167	100090	"Dali Nur-Jiangjunpaozi Lake"	42.374	117.47	1490	"Asia"	"Lake"	"Digitized"	15	"Zhou et al. (2022)"	6	0	10000	714.3	10000	NA	"2001"	"Wang, H., Liu, H., Liu, Y. and Cui, H., 2004. Mineral magnetism of lacustrine sediments and Holocene palaeoenvironmental changes in Dali Nor area, southeast Inner Mongolia Plateau, China. Palaeogeography, Palaeoclimatology, Palaeoecology, 208(3-4), pp.175-193."	"https://doi.org/10.1016/j.palaeo.2004.02.026"	"Liu, H., Cui, H. and Huang, Y., 2001. Detecting Holocene movements of the woodland-steppe ecotone in northern China using discriminant analysis. Journal of Quaternary Science: Published for the Quaternary Research Association, 16(3), pp.237-244."	"https://doi.org/10.1002/jqs.598"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"JUYAN"	"Cao et al. (2013) / Zhou et al. (2022)"	185	100091	"Juyan Lake"	41.88	101.85	892	"Asia"	"Lake"	"Raw"	65	"Zhou et al. (2022)"	5	1589	10446	138.4	8857	NA	"2004"	"Herzschuh, U., Tarasov, P., Wunnemann, B. and Hartmann, K., 2004. Holocene vegetation and climate of the Alashan Plateau, NW China, reconstructed from pollen data. Palaeogeography, Palaeoclimatology, Palaeoecology, 211(1-2), pp.1-17."	"https://doi.org/10.1016/j.palaeo.2004.04.001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"DALINURLIU"	"Cao et al. (2013) / Zhou et al. (2022)"	168	100092	"Dali Nur-Liuzhouwan Lake"	42.707	116.683	1365	"Asia"	"Lake"	"Digitized"	25	"Zhou et al. (2022)"	3	1000	13500	520.8	12500	NA	"2001"	"Wang, H., Liu, H., Cui, H. and Abrahamsen, N., 2001. Terminal Pleistocene/Holocene palaeoenvironmental changes revealed by mineral-magnetism measurements of lake sediments for Dali Nor area, southeastern Inner Mongolia Plateau, China. Palaeogeography, Palaeoclimatology, Palaeoecology, 170(1-2), pp.115-132."	"https://doi.org/10.1016/S0031-0182(01)00231-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"QASQ"	"Cao et al. (2013) / Zhou et al. (2022)"	162	100093	"Chasuqi"	40.667	111.133	1000	"Asia"	"Peat"	"Raw"	108	"Zhou et al. (2022)"	4	257	10312	94	10055	NA	"2001"	"Wang, B.Y., Song, C.Q., Cheng, Q.G. and Sun, X.J., 1998. Palaeoclimate reconstruction by adopting the pollen-climate response surface model to analysis the Chasuqi deposition section. Acta Botanica Sinica, 40(11), pp.1067-1074 (in Chinese)."	NA	"Wang, B.Y., Song, C.Q. and Sun, X.J., 1997. Palynological record of paleovegetation change during Holocene at north tumote plain in Inner Mongolia, China. Acta Geographica Sinica, 52(5), pp.430-438 (in Chinese)."	NA	"Wang, B.Y., 2001. Research on pollen-climate response surface model in northern China and the Holocene environmental change in middle Inner Mongolia. Huawen Press, Beijing."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"HEXIGSANY"	"Cao et al. (2013) / Zhou et al. (2022)"	188	100094	"Hexigten-Sanyixiang"	43.617	117.383	1541	"Asia"	"Loess/Palaeosol"	"Digitized"	23	"Zhou et al. (2022)"	5	906	19159	829.7	18253	NA	"2005"	"Wang, Y., Wang, S.B., Zhao, Z.Z., Qin, Y. and Ma, Y.S., 2005. Vegetation and environmental changes in Hexiqten Qi of Inner Mongolia in the past 16 000 years. Acta Geoscientica Sinica, 26(5), pp.449-453 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"? special type: loess?"
"LegacyPollen_1.0"	"HEXIGSHI"	"Cao et al. (2013) / Zhou et al. (2022)"	189	100096	"Hexigten-Shidicun"	43.25	117.517	1077	"Asia"	"Lake"	"Raw"	23	"Zhou et al. (2022)"	5	1004	18311	786.7	17307	NA	"2002"	"Liu, X.H., 2002. Study on Holocene environment of Keshiketeng County, Inner Mongolia. Master Thesis. China Geology University, Beijing, China."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"LIAOHEWANG"	"Cao et al. (2013) / Zhou et al. (2022)"	190	100097	"Wangxianggou"	42.067	119.917	751	"Asia"	"Lake"	"Digitized"	61	"Zhou et al. (2022)"	7	540	4711	69.5	4171	NA	"2006"	"Li, Y.Y., Willis, K.J., Zhou, L.P. and Cui, H.T., 2006. The impact of ancient civilization on the northeastern Chinese landscape: palaeoecological evidence from the Western Liaohe River Basin, Inner Mongolia. The Holocene, 16(8), pp.1109-1121."	"https://doi.org/10.1177/0959683606069403"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"ORDOSYANG"	"Cao et al. (2013) / Zhou et al. (2022)"	176	100098	"Ordos-Yangjiawan"	39.468	110.165	1219	"Asia"	"Loess/Palaeosol"	"Raw"	114	"Zhou et al. (2022)"	3	2442	4680	19.8	2238	NA	"2002"	"Xu, Q.H., Kong, Z.C., Chen, X.D., Yang, X.L., Liang, W.D. and Sun, L.M., 2002. Discussion on the environment changes and the effects of human impacts in the east Ordos Plateau since 4000 a BP. Quaternary Sciences, 22(2), pp.105-112 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"? special type: loess?"
"LegacyPollen_1.0"	"BOYIQZK1"	"Cao et al. (2013) / Zhou et al. (2022)"	131	100099	"Boyiqiao ZK01"	31.767	119.8	5	"Asia"	"Alluvial/Fluvial"	"Digitized"	41	"Zhou et al. (2022)"	6	1776	10055	207	8279	NA	"2007"	"Shu, J.W., Wang, W.M. and Chen, W., 2007. Holocene vegetation and environment changes in the NW Taihu plain, Jiangsu Province, East China. Acta Micropalaeontologica Sinica, 24(2), pp.210-221 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"CHANGJICM97"	"Cao et al. (2013) / Zhou et al. (2022)"	142	100100	"Changjiang River CM97"	31.617	121.383	2	"Asia"	"Alluvial/Fluvial"	"Digitized"	57	"Zhou et al. (2022)"	10	85	12992	230.5	12907	NA	"2003"	"Yi, S., Saito, Y., Zhao, Q. and Wang, P., 2003. Vegetation and climate changes in the Changjiang (Yangtze River) Delta, China, during the past 13,000 years inferred from pollen records. Quaternary Science Reviews, 22(14), pp.1501-1519."	"https://doi.org/10.1016/S0277-3791(03)00080-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"CHANGJIHQ98"	"Cao et al. (2013) / Zhou et al. (2022)"	143	100101	"Changjiang River HQ98"	32.25	120.233	6	"Asia"	"Alluvial/Fluvial"	"Digitized"	65	"Zhou et al. (2022)"	10	494	12796	192.2	12302	NA	"2003"	"Yi, S., Saito, Y., Zhao, Q. and Wang, P., 2003. Vegetation and climate changes in the Changjiang (Yangtze River) Delta, China, during the past 13,000 years inferred from pollen records. Quaternary Science Reviews, 22(14), pp.1501-1519."	"https://doi.org/10.1016/S0277-3791(03)00080-5"	"Yi, S. and Saito, Y., 2004. Latest Pleistocene climate variation of the East Asian monsoon from pollen records of two East China regions. Quaternary International, 121(1), pp.75-87."	"https://doi.org/10.1016/j.quaint.2004.02.017"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"CHANGSHAN"	"Cao et al. (2013) / Zhou et al. (2022)"	144	100102	"Changshan"	31.95	120.35	6	"Asia"	"Alluvial/Fluvial"	"Digitized"	18	"Zhou et al. (2022)"	5	2963	11266	488.4	8303	NA	"1987"	"Xu, X., Zhang, S.W. and Zhou, S., 1987. A preliminary study of the vegetation, climate and environment from Wuhu to Jiangyin Region since 30000 years B.P. Journal of Nanjing University (Natural Sciences Edition), 23(3), pp.556-577 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"GUANGTA"	"Cao et al. (2013) / Zhou et al. (2022)"	133	100103	"Guantangtou"	31.95	119.15	24	"Asia"	"Peat"	"Raw"	12	"Zhou et al. (2022)"	2	6561	7654	99.4	1093	NA	"2000"	"Han, H.Y., Li, S.F., Zhang, L.X., Zhou, S., Zhang, J.X., Wu, S.G. and Wang, F.B., 2000. Study on pollen analysis and palaeoenvironments in Baohuashan Mt. of Jurong County, Jiangsu Province. Acta Palaeontologica Sinica, 39(2), pp.295-300 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GUCHENG"	"Cao et al. (2013) / Zhou et al. (2022)"	132	100104	"Gucheng Lake"	31.276	118.897	6	"Asia"	"Lake"	"Raw"	315	"Zhou et al. (2022)"	6	6333	15876	30.4	9543	NA	"1996"	"Yang, X.D., Wang, S.M. and Tong, G.B., 1996. Character of palynology and changes of monsoon climate over the last 10000 years in Gucheng Lake, Jiangsu Province. Acta Botanica Sinica, 38(7), pp.576-581 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30715598	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"HUASHAN"	"Cao et al. (2013) / Zhou et al. (2022)"	135	100105	"Huashankou"	31.95	119.15	24	"Asia"	"Peat"	"Digitized"	23	"Zhou et al. (2022)"	3	287	6588	286.4	6301	NA	"2000"	"Han, H.Y., Li, S.F., Zhang, L.X., Zhou, S., Zhang, J.X., Wu, S.G. and Wang, F.B., 2000. Study on pollen analysis and palaeoenvironments in Baohuashan Mt. of Jurong County, Jiangsu Province. Acta Palaeontologica Sinica, 39(2), pp.295-300 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"QIDONG"	"Cao et al. (2013) / Zhou et al. (2022)"	140	100107	"Qidong"	31.9	121.7	10	"Asia"	"Alluvial/Fluvial"	"Raw"	30	"Zhou et al. (2022)"	8	4333	14027	334.3	9694	NA	"1992"	"Liu, K.B., Sun, S. and Jiang, X., 1992. Environmental change in the Yangtze River delta since 12,000 years BP. Quaternary Research, 38(1), pp.32-45."	"https://doi.org/10.1016/0033-5894(92)90028-H"	"Liu, J.L. and William, Y.B.C., 1996. Uses of pollen profiles to show the last 12000 years of environmental changes in the Yangtze River delta. Acta Palaeontologica Sinica, 35(2), pp.136-154 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"XINGXH1"	"Cao et al. (2013) / Zhou et al. (2022)"	141	100108	"Xinghua XH1"	32.71	119.876	2	"Asia"	"Alluvial/Fluvial"	"Digitized"	20	"Zhou et al. (2022)"	4	626	15137	763.7	14511	NA	"2008"	"Shu, Q., Xiao, J.Y., Zhang, M.X., Zhao, Z.J., Chen, Y. and Li, J.J., 2008. Climate change in northern Jiangsu Basin since the last interglacial. Geological Science and Technology Information, 27(5), pp.59-64 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"ZHENJI"	"Cao et al. (2013) / Zhou et al. (2022)"	145	100109	"Zhenjiang"	32.183	119.45	6	"Asia"	"Alluvial/Fluvial"	"Digitized"	47	"Zhou et al. (2022)"	7	7841	18227	225.8	10386	NA	"1984"	"Xu, X. and Zhu, M.L., 1984. The vegetational and climatic changes in the Zhenjiang region since 15 000 years BP. Acta Geographica Sinica, 39(3), pp.277-284 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"DAHU"	"Cao et al. (2013) / Zhou et al. (2022)"	146	100110	"Dahu Lake"	24.25	115.033	250	"Asia"	"Peat"	"Digitized"	33	"Zhou et al. (2022)"	20	1790	18413	519.5	16623	NA	"2004"	"Zhou, W.J., Yu, X.F., Jull, A.J.T., Burr, G., Xiao, J.Y., Lu, X.F. and Xian, F., 2004. High-resolution evidence from southern China of an early Holocene optimum and a mid-Holocene dry event during the past 18,000 years. Quaternary Research, 62(1), pp.39-48."	"https://doi.org/10.1016/j.yqres.2004.05.004"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"DINGNAN"	"Cao et al. (2013) / Zhou et al. (2022)"	148	100111	"Dingnan"	24.75	115.033	274	"Asia"	"Lake"	"Digitized"	31	"Zhou et al. (2022)"	7	1933	18333	546.7	16400	NA	"2006"	"Dodson, J.R., Hickson, S., Khoo, R., Li, X.Q., Toia, J. and Zhou, W.J., 2006. Vegetation and environment history for the past 14 000 yr BP from Dingnan, Jiangxi Province, South China. Journal of Integrative Plant Biology, 48(9), pp.1018-1027."	"https://doi.org/10.1111/j.1744-7909.2006.00274.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"POYANGZK2"	"Cao et al. (2013) / Zhou et al. (2022)"	150	100112	"Poyang Lake ZK2"	29.742	116.214	8	"Asia"	"Lake"	"Digitized"	37	"Zhou et al. (2022)"	6	1201	4900	102.8	3699	NA	"1997"	"Wu, Y.H., Yang, X.D. and Zhu, H.H., 1999. Pollen assemblage and paleoclimatic change in hukou area of Poyang Lake for the past 4500 years. Journal of Lake Sciences, 9(1), pp.29-34 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4e+09	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"DASHAN"	"Cao et al. (2013) / Zhou et al. (2022)"	119	100114	"Dashan"	44.883	124.85	200	"Asia"	"Peat"	"Raw"	40	"Zhou et al. (2022)"	5	1172	7172	153.8	6000	NA	"1993"	"Xia, Y.M., Wang, P.F., Li, Q.S. and Jiang, G.W., 1993. The preliminary study on climate change of the warm period of Holocene in the Northeast China. In: Zhang, L.S. (ed.), Research on the Past Life-Supporting Environment Change of China (pp.296-315). China Ocean Press, Beijing."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"ERLONGWA"	"Cao et al. (2013) / Zhou et al. (2022)"	120	100115	"Erlongwan Maar Lake"	42.3	126.367	724	"Asia"	"Lake"	"Digitized"	51	"Zhou et al. (2022)"	16	131	41318	823.7	41187	NA	"2008"	"Liu, Y.Y., Zhang, S.Q., Liu, J.Q., You, H.T. and Han, J.T., 2008. Vegetation and environment history of Erlongwan Maar Lake during the late Pleistocene on pollen record. Acta Micropalaeontologica Sinica, 25(3), pp.274-280 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	263196.3	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"HARBA"	"Cao et al. (2013) / Zhou et al. (2022)"	121	100117	"Harbaling"	43.633	129.2	600	"Asia"	"Peat"	"Raw"	17	"Zhou et al. (2022)"	3	151	3368	201.1	3217	NA	"1988"	"Xia, Y.M., 1988. Preliminary study on pollen assemblage and palaeoenvironment of the Holocene peat in Northeast China. In: Huang, X.C. (ed.). Studies on Chinese Bog (pp.65-72). Science Press of China, Beijing."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"HONGSHE"	"Cao et al. (2013) / Zhou et al. (2022)"	124	100118	"Hongsheng"	46.667	123.717	146	"Asia"	"Loess/Palaeosol"	"Raw"	5	"Zhou et al. (2022)"	4	2283	5580	824.2	3297	NA	"1992"	"Qiu, S.W., Li, Q.S. and Xia, Y.M., 1992. Paleosols of sandy lands and environmental changes in the western plain of Northeast China during Holocene. Quaternary Sciences, 3, pp.224-232 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"? special type: paleosol?"
"LegacyPollen_1.0"	"JINCHU"	"Cao et al. (2013) / Zhou et al. (2022)"	125	100119	"Jinchuan"	42.35	126.383	620	"Asia"	"Peat"	"Digitized"	56	"Zhou et al. (2022)"	8	33	5997	108.4	5964	NA	"2003"	"Li, Y.H., Yin, H.N., Zhang, Y. and Zhao, J., 2003. Temperature drop at about 5000 aB. P.-4700 aB. P. in northeast of China and effect on archaeological culture. Yunnan Geographic Environment Research, 15(1), pp.12-18 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SONGJI"	"Cao et al. (2013) / Zhou et al. (2022)"	128	100121	"Songjiang"	42.581	128.326	680	"Asia"	"Alluvial/Fluvial"	"Digitized"	14	"Zhou et al. (2022)"	5	63	787	55.7	724	NA	"2008"	"Zhang, W., Mu, K.H., Li, C.C., Yan, L. and Niu, Y.B., 2008. The climatic environmental change and fluvial deposits since 1000 years in Baihe River of Changbai Shan, Jilin Province. Research of Soil and Water Conservation, 15(5), pp.71-75 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"XIAONAN"	"Cao et al. (2013) / Zhou et al. (2022)"	129	100122	"Xiaonan"	43.883	125.217	209	"Asia"	"Peat"	"Raw"	20	"Zhou et al. (2022)"	3	-19	6759	356.7	6778	NA	"1988"	"Wang, P.F. and Xia, Y.M., 1988. Preliminary research of vegetational succession on the Songnen Plain since Late Pleistocene. Bulletin of Botanical Research, 8(1), pp.87-86 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"KARAS"	"Cao et al. (2013)"	123	100123	"Karas'e Lake"	53.031	70.21626	435	"Asia"	"Lake"	"Raw"	38	"AWI"	6	-49	6269	170.8	6318	NA	"1995"	"Tarasov, P.E. and Kremenetskii, K.V., 1995. Geochronology and stratigraphy of the Holocene lacustrine-bog deposits in northern and central Kazakhstan. Stratigraphy and Geological Correlation, 3(1), pp.73-80."	NA	"Tarasov, P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Databases (No. 5). Paleoclimatology Publications Series Report No. 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166236.5	NA	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"KOTYR"	"Cao et al. (2013)"	124	100124	"Kotyrkol"	52.96667	70.41667	439	"Asia"	"Peat"	"Raw"	21	"AWI"	5	-49	4965	250.7	5014	NA	"1995"	"Tarasov, P.E. and Kremenetskii, K.V., 1995. Geochronology and stratigraphy of the Holocene lacustrine-bog deposits in northern and central Kazakhstan. Stratigraphy and Geological Correlation, 3(1), pp.73-80."	NA	"Tarasov, P.E., 1991. The features of the late Holocene for the Kokchetav Highland. Vestnik Moskovskogo Universiteta. Ser. 5. Geographia. 6, pp.54-60 (in Russian)."	NA	"Tarasov, P.E., 1992. Holocene palaeogeography of the steppe zone of northern and central Kazakhstan. Thesis Cand. Sc. (Geography), Moscow State University, Moscow, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	"? Pin located in lake, but peatland around the lake."
"LegacyPollen_1.0"	"OZERKI2"	"Cao et al. (2013)"	125	100125	"Ozerki"	50.4	80.46667	210	"Asia"	"Peat"	"Raw"	48	"AWI"	9	-47	14513	309.8	14560	NA	"1997"	"Tarasov, P.E., Jolly, D. and Kaplan, J.O., 1997. A continuous Late Glacial and Holocene record of vegetation changes in Kazakhstan. Palaeogeography, Palaeoclimatology, Palaeoecology, 136(1-4), pp.281-292."	"https://doi.org/10.1016/S0031-0182(97)00072-2"	"Tarasov, P.E. and Kremenetskii, K.V., 1995. Geochronology and stratigraphy of the Holocene lacustrine-bog deposits in northern and central Kazakhstan. Stratigraphy and Geological Correlation, 3(1), pp.73-80."	NA	"Kremenetski, C.V., Tarasov, P.E. and Cherkinski, A.E., 1994. A history of the Kazakhstan \"island\" pine forests in Holocene. Botanicheski journal, 79(3), pp.13-29."	NA	"Tarasov, P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Databases (No. 5). Paleoclimatology Publications Series Report No. 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	"? Pin located in lake, but peatland around the lake."
"LegacyPollen_1.0"	"PASHENNOE"	"Cao et al. (2013)"	126	100126	"Pashennoe Lake"	49.37	75.4	871	"Asia"	"Lake"	"Raw"	34	"AWI"	12	-50	10053	306.2	10103	NA	"1995"	"Tarasov, P.E. and Kremenetskii, K.V., 1995. Geochronology and stratigraphy of the Holocene lacustrine-bog deposits in northern and central Kazakhstan. Stratigraphy and Geological Correlation, 3(1), pp.73-80."	NA	"Kremenetski, C.V., Tarasov, P.E. and Cherkinski, A.E., 1994. A history of the Kazakhstan \"island\" pine forests in Holocene. Botanicheski journal, 79(3), pp.13-29."	NA	"Tarasov, P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Databases (No. 5). Paleoclimatology Publications Series Report No. 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	700685.3	"GIS"	"l, GE, L2, Shape has Dataset_ID 1860"
"LegacyPollen_1.0"	"AKTEREK"	"Cao et al. (2013)"	127	100127	"Ak Terek"	41.28333	72.83333	1748	"Asia"	"Peat"	"Digitized"	39	"Cao et al. (2013)"	4	0	7600	200	7600	NA	"2008"	"Beer, R., Kaiser, F., Schmidt, K., Ammann, B., Carraro, G., Grisa, E. and Tinner, W., 2008. Vegetation history of the walnut forests in Kyrgyzstan (Central Asia): natural or anthropogenic origin?. Quaternary Science Reviews, 27(5-6), pp.621-632."	"https://doi.org/10.1016/j.quascirev.2007.11.012"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"BAKALY_neotoma"	"Cao et al. (2013)"	128	100128	"Bakaly Lake"	41.86667	71.96667	1879	"Asia"	"Lake"	"Digitized"	35	"Cao et al. (2013)"	6	0	6800	200	6800	NA	"2008"	"Beer, R., Kaiser, F., Schmidt, K., Ammann, B., Carraro, G., Grisa, E. and Tinner, W., 2008. Vegetation history of the walnut forests in Kyrgyzstan (Central Asia): natural or anthropogenic origin?. Quaternary Science Reviews, 27(5-6), pp.621-632."	"https://doi.org/10.1016/j.quascirev.2007.11.012"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10124.98	"GIS"	"l, GE, L2, Shape has Dataset_ID 47671"
"LegacyPollen_1.0"	"KICHIKOL"	"Cao et al. (2013)"	129	100129	"Kichikol Lake"	39.98333	73.55	2541	"Asia"	"Lake"	"Digitized"	47	"AWI"	3	47	6202	133.8	6155	NA	"2007"	"Beer, R., Heiri, O. and Tinner, W., 2007. Vegetation history, fire history and lake development recorded for 6300 years by pollen, charcoal, loss on ignition and chironomids at a small lake in southern Kyrgyzstan (Alay Range, Central Asia). The Holocene, 17(7), pp.977-985."	"https://doi.org/10.1177/0959683607082413"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96117.36	"GIS"	"l, GE, L2, Shape has Dataset_ID 47669"
"LegacyPollen_1.0"	"NIZNEE"	"Cao et al. (2013)"	131	100131	"Nizhnee Lake"	41.31	72.96	1371	"Asia"	"Lake"	"Digitized"	16	"Cao et al. (2013)"	5	0	1500	100	1500	NA	"2008"	"Beer, R., Kaiser, F., Schmidt, K., Ammann, B., Carraro, G., Grisa, E. and Tinner, W., 2008. Vegetation history of the walnut forests in Kyrgyzstan (Central Asia): natural or anthropogenic origin?. Quaternary Science Reviews, 27(5-6), pp.621-632."	"https://doi.org/10.1016/j.quascirev.2007.11.012"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16658.68	"GIS"	"l, GE, L2, Shape has Dataset_ID 47673"
"LegacyPollen_1.0"	"ORTOK_neotoma"	"Cao et al. (2013)"	132	100132	"Ortok Lake"	41.23333	73.25	1786	"Asia"	"Lake"	"Digitized"	9	"Cao et al. (2013)"	3	0	800	100	800	NA	"2008"	"Beer, R., Kaiser, F., Schmidt, K., Ammann, B., Carraro, G., Grisa, E. and Tinner, W., 2008. Vegetation history of the walnut forests in Kyrgyzstan (Central Asia): natural or anthropogenic origin?. Quaternary Science Reviews, 27(5-6), pp.621-632."	"https://doi.org/10.1016/j.quascirev.2007.11.012"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"VERKHNEE"	"Cao et al. (2013)"	133	100133	"Verkhnee Lake"	41.31	72.96	1440	"Asia"	"Lake"	"Digitized"	16	"Cao et al. (2013)"	4	0	1500	100	1500	NA	"2008"	"Beer, R., Kaiser, F., Schmidt, K., Ammann, B., Carraro, G., Grisa, E. and Tinner, W., 2008. Vegetation history of the walnut forests in Kyrgyzstan (Central Asia): natural or anthropogenic origin?. Quaternary Science Reviews, 27(5-6), pp.621-632."	"https://doi.org/10.1016/j.quascirev.2007.11.012"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20910.8	"GIS"	"l, GE, L2, Shape has Dataset_ID 47681"
"LegacyPollen_1.0"	"CHANGXING"	"Cao et al. (2013) / Zhou et al. (2022)"	154	100134	"Changxing Island"	39.583	121.417	6	"Asia"	"Alluvial/Fluvial"	"Raw"	8	"Zhou et al. (2022)"	3	2102	6593	641.6	4491	NA	"1981"	"Qiu, S.W., Jiang, P., Li, F.H, Xia, Y.M. and Wang, P.F. 1981. Preliminary study on natural environmental evolution in Northeast China since Late Glacial. Acta Geographica Sinica, 36(3), pp.315-327 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
